ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
214514_at	0.81858	6.41e-01	-0.482506	-6.34449	-0.0434921	MCM3AP	minichromosome maintenance complex component 3 associated protein
217220_at	0.81858	6.41e-01	-0.482498	-6.34449	-0.1136837	LOC100287387	uncharacterized LOC100287387
220370_s_at	0.8186	6.41e-01	-0.482418	-6.34453	-0.0915603	USP36	ubiquitin specific peptidase 36
202708_s_at	0.81861	6.41e-01	0.482236	-6.34462	0.1733001	HIST2H2BE	histone cluster 2, H2be
214924_s_at	0.81861	6.41e-01	-0.482176	-6.34465	-0.0846413	TRAK1	trafficking kinesin protein 1
217247_at	0.81861	6.41e-01	0.48214	-6.34467	0.0474011		
209048_s_at	0.81861	6.41e-01	-0.482091	-6.3447	-0.0819964	ZMYND8	zinc finger MYND-type containing 8
202625_at	0.81861	6.41e-01	0.482081	-6.3447	0.2225669	LYN	LYN proto-oncogene, Src family tyrosine kinase
221580_s_at	0.81861	6.41e-01	0.482076	-6.3447	0.0549206	MIR1304///SNORD5///SNORA32///SNORA40///SNORA18///SNORA1///SNORA8///TAF1D	microRNA 1304///small nucleolar RNA, C/D box 5///small nucleolar RNA, H/ACA box 32///small nucleolar RNA, H/ACA box 40///small nucleolar RNA, H/ACA box 18///small nucleolar RNA, H/ACA box 1///small nucleolar RNA, H/ACA box 8///TATA-box binding protein associated factor, RNA polymerase I subunit D
221766_s_at	0.81861	6.41e-01	0.482028	-6.34473	0.127375	FAM46A	family with sequence similarity 46 member A
210922_at	0.8187	6.41e-01	-0.481878	-6.34481	-0.0330751		
217083_at	0.81872	6.41e-01	0.481798	-6.34485	0.0279137	IGHV3-75	immunoglobulin heavy variable 3-75 (pseudogene)
204488_at	0.81877	6.41e-01	0.481673	-6.34491	0.0717778	DOLK	dolichol kinase
212048_s_at	0.81877	6.41e-01	0.481592	-6.34495	0.0916712	YARS	tyrosyl-tRNA synthetase
215022_x_at	0.81877	6.41e-01	-0.481578	-6.34496	-0.1154969	ZNF33B	zinc finger protein 33B
203450_at	0.81877	6.41e-01	0.481486	-6.345	0.0600126	CBY1	chibby family member 1, beta catenin antagonist
202881_x_at	0.81877	6.41e-01	0.481395	-6.34505	0.0371018	NOL7	nucleolar protein 7
217103_at	0.81877	6.41e-01	0.481394	-6.34505	0.0503725	LDLR	low density lipoprotein receptor
217046_s_at	0.81877	6.41e-01	-0.481323	-6.34509	-0.0393916	AGER	advanced glycosylation end-product specific receptor
214816_x_at	0.81877	6.41e-01	0.481307	-6.3451	0.0545498	FAAP24	Fanconi anemia core complex associated protein 24
216154_at	0.81887	6.42e-01	-0.481126	-6.34519	-0.0279771		
205130_at	0.81887	6.42e-01	-0.481084	-6.34521	-0.2237822	MOK	MOK protein kinase
216070_at	0.81891	6.42e-01	-0.480986	-6.34526	-0.0331883		
201038_s_at	0.81895	6.42e-01	-0.480885	-6.34531	-0.0398125	ANP32A	acidic nuclear phosphoprotein 32 family member A
216975_x_at	0.81901	6.42e-01	-0.480602	-6.34545	-0.0609389	NPAS1	neuronal PAS domain protein 1
200762_at	0.81901	6.42e-01	-0.480586	-6.34546	-0.0476536	DPYSL2	dihydropyrimidinase like 2
212742_at	0.81901	6.42e-01	-0.480569	-6.34547	-0.0833899	RNF115	ring finger protein 115
221053_s_at	0.81901	6.42e-01	0.480556	-6.34548	0.0549361	TDRKH	tudor and KH domain containing
211829_s_at	0.81901	6.42e-01	-0.480541	-6.34548	-0.1347639	GPER1	G protein-coupled estrogen receptor 1
213464_at	0.81901	6.42e-01	0.480454	-6.34553	0.1171588	SHC2	SHC adaptor protein 2
203562_at	0.81901	6.42e-01	-0.480446	-6.34553	-0.0550038	FEZ1	fasciculation and elongation protein zeta 1
207727_s_at	0.81908	6.42e-01	0.480295	-6.34561	0.0720098	MUTYH	mutY DNA glycosylase
208353_x_at	0.81908	6.42e-01	0.480207	-6.34565	0.0715093	ANK1	ankyrin 1
208387_s_at	0.81908	6.42e-01	0.480125	-6.34569	0.0450066	MMP24	matrix metallopeptidase 24
205940_at	0.81908	6.42e-01	-0.480125	-6.34569	-0.1098496	MYH3	myosin, heavy chain 3, skeletal muscle, embryonic
213604_at	0.81908	6.42e-01	0.480098	-6.34571	0.0583474	TCEB3	transcription elongation factor B subunit 3
208488_s_at	0.81912	6.42e-01	0.479994	-6.34576	0.0505372	CR1	complement component 3b/4b receptor 1 (Knops blood group)
211295_x_at	0.81928	6.43e-01	0.479689	-6.34592	0.0330069	CYP2A6	cytochrome P450 family 2 subfamily A member 6
218831_s_at	0.81928	6.43e-01	-0.479687	-6.34592	-0.056515	FCGRT	Fc fragment of IgG receptor and transporter
212211_at	0.81928	6.43e-01	0.479654	-6.34593	0.0484945	ANKRD17	ankyrin repeat domain 17
210519_s_at	0.81934	6.43e-01	0.479532	-6.34599	0.111273	NQO1	NAD(P)H quinone dehydrogenase 1
213523_at	0.81952	6.43e-01	0.479273	-6.34613	0.0751179	CCNE1	cyclin E1
219893_at	0.81972	6.43e-01	-0.478989	-6.34627	-0.0477746	CCDC71	coiled-coil domain containing 71
205995_x_at	0.81979	6.43e-01	0.478853	-6.34634	0.0640033	IQCB1	IQ motif containing B1
212413_at	0.81984	6.43e-01	0.478738	-6.3464	0.1195543	SEPT6	septin 6
214914_at	0.8199	6.43e-01	-0.478627	-6.34645	-0.0356434	FAM13C	family with sequence similarity 13 member C
218934_s_at	0.82	6.43e-01	0.478457	-6.34654	0.3285889	HSPB7	heat shock protein family B (small) member 7
221474_at	0.82004	6.43e-01	0.478349	-6.34659	0.0383728	MYL12B	myosin light chain 12B
210406_s_at	0.82014	6.44e-01	0.478178	-6.34668	0.0410895	WTH3DI///RAB6C///RAB6A	RAB6C-like///RAB6C, member RAS oncogene family///RAB6A, member RAS oncogene family
208726_s_at	0.82014	6.44e-01	-0.478111	-6.34671	-0.0571042	EIF2S2	eukaryotic translation initiation factor 2 subunit beta
41512_at	0.82014	6.44e-01	0.478068	-6.34673	0.0593175	BRAP	BRCA1 associated protein
206712_at	0.82014	6.44e-01	0.478023	-6.34676	0.0487152	GRTP1	growth hormone regulated TBC protein 1
216334_s_at	0.82043	6.44e-01	0.477631	-6.34695	0.0421903	CYP2A7P1	cytochrome P450 family 2 subfamily A member 7 pseudogene 1
221098_x_at	0.82043	6.44e-01	0.477524	-6.34701	0.0363298	UTP14A	UTP14A small subunit processome component
217014_s_at	0.82043	6.44e-01	-0.477516	-6.34701	-0.0582878	AZGP1P1///AZGP1	alpha-2-glycoprotein 1, zinc-binding pseudogene 1///alpha-2-glycoprotein 1, zinc-binding
201013_s_at	0.82043	6.44e-01	0.477477	-6.34703	0.0695256	PAICS	phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazolesuccinocarboxamide synthase
212302_at	0.82064	6.44e-01	-0.477187	-6.34718	-0.044533	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component
218173_s_at	0.82068	6.44e-01	-0.477002	-6.34727	-0.0501814	WHSC1L1	Wolf-Hirschhorn syndrome candidate 1-like 1
217657_at	0.82068	6.44e-01	-0.476978	-6.34728	-0.0590975		
208756_at	0.82068	6.44e-01	0.47696	-6.34729	0.0432475	EIF3I	eukaryotic translation initiation factor 3 subunit I
203854_at	0.82068	6.44e-01	-0.476918	-6.34731	-0.1211031	CFI	complement factor I
201833_at	0.82078	6.45e-01	0.476757	-6.34739	0.0689674	HDAC2	histone deacetylase 2
201443_s_at	0.82084	6.45e-01	-0.47657	-6.34749	-0.0289034	ATP6AP2	ATPase H+ transporting accessory protein 2
219761_at	0.82084	6.45e-01	0.476525	-6.34751	0.0625709	CLEC1A	C-type lectin domain family 1 member A
52651_at	0.82084	6.45e-01	-0.476519	-6.34751	-0.2608975	COL8A2	collagen type VIII alpha 2 chain
219269_at	0.8209	6.45e-01	0.4764	-6.34757	0.137268	HMBOX1	homeobox containing 1
206366_x_at	0.82118	6.45e-01	0.476026	-6.34776	0.062033	XCL1	X-C motif chemokine ligand 1
212792_at	0.82126	6.45e-01	-0.475885	-6.34783	-0.0727938	DPY19L1	dpy-19 like 1
201121_s_at	0.82126	6.45e-01	-0.47576	-6.3479	-0.0544858	PGRMC1	progesterone receptor membrane component 1
202856_s_at	0.82126	6.45e-01	0.475734	-6.34791	0.1752866	MIR6787///SLC16A3	microRNA 6787///solute carrier family 16 member 3
205818_at	0.82126	6.45e-01	-0.475718	-6.34792	-0.2200573	BRINP1	BMP/retinoic acid inducible neural specific 1
219535_at	0.82137	6.45e-01	-0.475541	-6.34801	-0.0406467	HUNK	hormonally up-regulated Neu-associated kinase
211424_x_at	0.8216	6.46e-01	-0.475224	-6.34816	-0.0662207	METTL7A	methyltransferase like 7A
213704_at	0.82165	6.46e-01	-0.475113	-6.34822	-0.0621872	SNORD45C///SNORD45A///SNORD45B///RABGGTB	small nucleolar RNA, C/D box 45C///small nucleolar RNA, C/D box 45A///small nucleolar RNA, C/D box 45B///Rab geranylgeranyltransferase beta subunit
217323_at	0.82171	6.46e-01	-0.474993	-6.34828	-0.0343098	HLA-DRB6	major histocompatibility complex, class II, DR beta 6 (pseudogene)
221325_at	0.82173	6.46e-01	0.474913	-6.34832	0.044763	KCNK13	potassium two pore domain channel subfamily K member 13
207091_at	0.82182	6.46e-01	-0.474713	-6.34842	-0.0396681	P2RX7	purinergic receptor P2X 7
218089_at	0.82182	6.46e-01	0.4747	-6.34843	0.04341	AAR2	AAR2 splicing factor homolog
217505_at	0.82187	6.46e-01	-0.474589	-6.34848	-0.030645	PHOSPHO2-KLHL23///KLHL23	PHOSPHO2-KLHL23 readthrough///kelch like family member 23
214591_at	0.82191	6.46e-01	-0.474479	-6.34854	-0.0363727	KLHL4	kelch like family member 4
221111_at	0.82191	6.46e-01	0.47444	-6.34856	0.0380308	IL26	interleukin 26
217641_at	0.82196	6.46e-01	0.474326	-6.34861	0.0714841	GPR135	G protein-coupled receptor 135
207639_at	0.82206	6.46e-01	-0.474122	-6.34872	-0.0438043	FZD9	frizzled class receptor 9
211427_s_at	0.82206	6.46e-01	-0.474107	-6.34872	-0.0346475	KCNJ13	potassium voltage-gated channel subfamily J member 13
216675_at	0.82215	6.46e-01	0.473913	-6.34882	0.123517		
212106_at	0.82215	6.47e-01	-0.473809	-6.34887	-0.0906347	FAF2	Fas associated factor family member 2
216719_s_at	0.82215	6.47e-01	0.473806	-6.34887	0.0426315	RAB11FIP4	RAB11 family interacting protein 4
204953_at	0.82215	6.47e-01	0.473757	-6.3489	0.0403772	SNAP91	synaptosome associated protein 91
216510_x_at	0.82215	6.47e-01	-0.473703	-6.34893	-0.0390384	IGHV3-23///IGHV4-31///IGHM///IGHG1///IGHA1	immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 1
202209_at	0.82215	6.47e-01	-0.473678	-6.34894	-0.0463997	LSM3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated
206763_at	0.82215	6.47e-01	0.473634	-6.34896	0.0476831	FKBP6	FK506 binding protein 6
221674_s_at	0.82217	6.47e-01	-0.473552	-6.349	-0.0422675	CHRD	chordin
210689_at	0.82225	6.47e-01	-0.473402	-6.34908	-0.0439483	CLDN14	claudin 14
214461_at	0.82232	6.47e-01	0.47321	-6.34917	0.0343921	LBP	lipopolysaccharide binding protein
207295_at	0.82232	6.47e-01	0.473176	-6.34919	0.0326378	SCNN1G	sodium channel epithelial 1 gamma subunit
202963_at	0.82232	6.47e-01	-0.47311	-6.34922	-0.0757482	RFX5	regulatory factor X5
216112_at	0.82232	6.47e-01	-0.473107	-6.34922	-0.0365181		
219318_x_at	0.82234	6.47e-01	0.473041	-6.34926	0.0579489	MED31	mediator complex subunit 31
222081_at	0.82244	6.47e-01	-0.472862	-6.34935	-0.0410832	SIRT5	sirtuin 5
219952_s_at	0.82244	6.47e-01	-0.472779	-6.34939	-0.1067054	MCOLN1	mucolipin 1
221023_s_at	0.82244	6.47e-01	0.47276	-6.3494	0.0316331	KCNH6	potassium voltage-gated channel subfamily H member 6
212870_at	0.82244	6.47e-01	-0.47271	-6.34942	-0.0518758	SOS2	SOS Ras/Rho guanine nucleotide exchange factor 2
207558_s_at	0.82253	6.47e-01	-0.4725	-6.34953	-0.1871476	PITX2	paired like homeodomain 2
200982_s_at	0.82253	6.47e-01	-0.472488	-6.34953	-0.1188903	ANXA6	annexin A6
34726_at	0.82253	6.47e-01	0.472447	-6.34955	0.0693912	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3
208096_s_at	0.82255	6.48e-01	-0.47236	-6.3496	-0.2647229	COL21A1	collagen type XXI alpha 1 chain
200766_at	0.82263	6.48e-01	-0.472218	-6.34967	-0.1781911	CTSD	cathepsin D
205108_s_at	0.82309	6.48e-01	0.47164	-6.34995	0.0468812	APOB	apolipoprotein B
206243_at	0.82316	6.48e-01	-0.471511	-6.35002	-0.0451838	TIMP4	TIMP metallopeptidase inhibitor 4
214524_at	0.82318	6.48e-01	0.471335	-6.35011	0.0610228	GHRH	growth hormone releasing hormone
212703_at	0.82318	6.48e-01	-0.471245	-6.35015	-0.079975	TLN2	talin 2
201172_x_at	0.82318	6.48e-01	-0.471235	-6.35016	-0.0648729	ATP6V0E1	ATPase H+ transporting V0 subunit e1
219425_at	0.82318	6.48e-01	0.471215	-6.35017	0.0373328	SULT4A1	sulfotransferase family 4A member 1
210578_at	0.82318	6.48e-01	-0.471167	-6.35019	-0.0351449	TRIM10	tripartite motif containing 10
222339_x_at	0.82318	6.48e-01	0.471107	-6.35022	0.0477866		
204005_s_at	0.82318	6.48e-01	-0.471101	-6.35022	-0.2237252	PAWR	pro-apoptotic WT1 regulator
214260_at	0.82342	6.49e-01	-0.470782	-6.35038	-0.0603844	COPS8	COP9 signalosome subunit 8
222330_at	0.82349	6.49e-01	0.470646	-6.35045	0.0337022		
221265_s_at	0.82352	6.49e-01	-0.470493	-6.35052	-0.0588404	VWA9	von Willebrand factor A domain containing 9
209228_x_at	0.82352	6.49e-01	-0.470463	-6.35054	-0.1854172	TUSC3	tumor suppressor candidate 3
220260_at	0.82352	6.49e-01	-0.470447	-6.35055	-0.0816956	TBC1D19	TBC1 domain family member 19
217572_at	0.82357	6.49e-01	0.47034	-6.3506	0.0449977		
201176_s_at	0.82358	6.49e-01	0.470271	-6.35063	0.0513779	ARCN1	archain 1
205502_at	0.82365	6.49e-01	0.47014	-6.3507	0.046361	CYP17A1	cytochrome P450 family 17 subfamily A member 1
211943_x_at	0.82365	6.49e-01	0.470086	-6.35073	0.0313525	LOC101928826///TPT1	uncharacterized LOC101928826///tumor protein, translationally-controlled 1
209550_at	0.82388	6.49e-01	0.469711	-6.35091	0.1565246	NDN	necdin, MAGE family member
220310_at	0.82388	6.49e-01	-0.469616	-6.35096	-0.0325518	TUBAL3	tubulin alpha like 3
206443_at	0.82388	6.49e-01	-0.469577	-6.35098	-0.0424482	RORB	RAR related orphan receptor B
207746_at	0.82388	6.49e-01	-0.469544	-6.351	-0.0453779	POLQ	DNA polymerase theta
201614_s_at	0.82388	6.49e-01	-0.469509	-6.35101	-0.0613636	RUVBL1	RuvB like AAA ATPase 1
201492_s_at	0.82388	6.50e-01	0.469496	-6.35102	0.0271097	RPL41	ribosomal protein L41
207391_s_at	0.82395	6.50e-01	-0.469338	-6.3511	-0.064514	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha
206342_x_at	0.82395	6.50e-01	0.469314	-6.35111	0.106265	IDS	iduronate 2-sulfatase
209808_x_at	0.82401	6.50e-01	-0.469192	-6.35117	-0.0460155	ING1	inhibitor of growth family member 1
204249_s_at	0.82411	6.50e-01	-0.469018	-6.35126	-0.1987537	LMO2	LIM domain only 2
206704_at	0.82422	6.50e-01	0.46884	-6.35134	0.0586069	CLCN5	chloride voltage-gated channel 5
211297_s_at	0.82422	6.50e-01	-0.468783	-6.35137	-0.1292228	CDK7	cyclin dependent kinase 7
221033_s_at	0.82432	6.50e-01	0.468575	-6.35148	0.0389278	RNF17	ring finger protein 17
209786_at	0.82432	6.50e-01	-0.46856	-6.35148	-0.0543858	HMGN4	high mobility group nucleosomal binding domain 4
218611_at	0.82432	6.50e-01	-0.468462	-6.35153	-0.0729163	IER5	immediate early response 5
219051_x_at	0.82432	6.50e-01	0.468446	-6.35154	0.0858616	METRN	meteorin, glial cell differentiation regulator
52940_at	0.82432	6.50e-01	0.468403	-6.35156	0.1686195	SIGIRR	single Ig and TIR domain containing
213431_x_at	0.82438	6.50e-01	0.468272	-6.35162	0.0399787	SFI1	SFI1 centrin binding protein
206977_at	0.82438	6.50e-01	0.468223	-6.35165	0.0414936	PTH	parathyroid hormone
215557_at	0.82446	6.50e-01	-0.468085	-6.35172	-0.0459972		
212976_at	0.82447	6.51e-01	0.468023	-6.35175	0.0354725	LRRC8B	leucine rich repeat containing 8 family member B
213810_s_at	0.82469	6.51e-01	-0.467713	-6.3519	-0.0573363	AKIRIN2	akirin 2
220892_s_at	0.82475	6.51e-01	0.467538	-6.35199	0.1985553	PSAT1	phosphoserine aminotransferase 1
208275_x_at	0.82475	6.51e-01	0.467494	-6.35201	0.0380136	UTF1	undifferentiated embryonic cell transcription factor 1
219714_s_at	0.82475	6.51e-01	-0.467481	-6.35202	-0.2175354	CACNA2D3	calcium voltage-gated channel auxiliary subunit alpha2delta 3
204687_at	0.82475	6.51e-01	0.467354	-6.35208	0.0417823	PARM1	prostate androgen-regulated mucin-like protein 1
204193_at	0.82475	6.51e-01	0.467347	-6.35208	0.047884	CHKB	choline kinase beta
206882_at	0.82475	6.51e-01	-0.467286	-6.35211	-0.0370312	SLC1A6	solute carrier family 1 member 6
49051_g_at	0.82475	6.51e-01	0.467266	-6.35212	0.0950163	DTX3	deltex E3 ubiquitin ligase 3
209482_at	0.8248	6.51e-01	-0.46716	-6.35217	-0.0475718	POP7	POP7 homolog, ribonuclease P/MRP subunit
213725_x_at	0.82492	6.51e-01	-0.466966	-6.35227	-0.1585626	XYLT1	xylosyltransferase 1
214858_at	0.825	6.51e-01	-0.466786	-6.35236	-0.0478386	PP14571	uncharacterized LOC100130449
219474_at	0.825	6.51e-01	0.46677	-6.35237	0.0765202	C3orf52	chromosome 3 open reading frame 52
221345_at	0.82503	6.51e-01	0.466683	-6.35241	0.0431483	FFAR2	free fatty acid receptor 2
209526_s_at	0.82511	6.52e-01	0.466522	-6.35249	0.0708346	HDGFRP3	hepatoma-derived growth factor, related protein 3
218096_at	0.82511	6.52e-01	0.466475	-6.35251	0.1043134	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5
216764_at	0.82519	6.52e-01	-0.466334	-6.35258	-0.0363538		
211263_s_at	0.82526	6.52e-01	0.466194	-6.35265	0.0526556	PCSK6	proprotein convertase subtilisin/kexin type 6
211871_x_at	0.82526	6.52e-01	-0.466146	-6.35267	-0.0392097	GNB5	G protein subunit beta 5
203746_s_at	0.82529	6.52e-01	-0.466059	-6.35272	-0.0493795	HCCS	holocytochrome c synthase
210576_at	0.82534	6.52e-01	-0.465942	-6.35277	-0.0356688	CYP4F8	cytochrome P450 family 4 subfamily F member 8
221599_at	0.82543	6.52e-01	0.465787	-6.35285	0.0869984	AAMDC	adipogenesis associated Mth938 domain containing
205432_at	0.82547	6.52e-01	-0.465669	-6.35291	-0.0455238	OVGP1	oviductal glycoprotein 1
203532_x_at	0.82547	6.52e-01	0.465639	-6.35292	0.0490875	CUL5	cullin 5
207180_s_at	0.82552	6.52e-01	0.465522	-6.35298	0.0856699	HTATIP2	HIV-1 Tat interactive protein 2
201348_at	0.82557	6.52e-01	0.465412	-6.35303	0.5198359	GPX3	glutathione peroxidase 3
204023_at	0.8256	6.52e-01	-0.46533	-6.35308	-0.0893135	RFC4	replication factor C subunit 4
201525_at	0.82561	6.52e-01	0.465213	-6.35313	0.4258172	APOD	apolipoprotein D
205336_at	0.82561	6.52e-01	0.465208	-6.35313	0.0545405	PVALB	parvalbumin
207876_s_at	0.82582	6.53e-01	0.464892	-6.35329	0.1182861	FLNC	filamin C
202486_at	0.82582	6.53e-01	0.464867	-6.3533	0.048634	AFG3L2	AFG3 like matrix AAA peptidase subunit 2
212405_s_at	0.82588	6.53e-01	0.464661	-6.3534	0.0720901	METTL13	methyltransferase like 13
216215_s_at	0.82588	6.53e-01	-0.464651	-6.35341	-0.0407525	RBFOX2	RNA binding protein, fox-1 homolog 2
209443_at	0.82588	6.53e-01	-0.464634	-6.35342	-0.0453095	SERPINA5	serpin family A member 5
201655_s_at	0.82595	6.53e-01	0.464496	-6.35348	0.085809	HSPG2	heparan sulfate proteoglycan 2
210609_s_at	0.82599	6.53e-01	0.464396	-6.35353	0.1525229	TP53I3	tumor protein p53 inducible protein 3
202606_s_at	0.82599	6.53e-01	-0.464349	-6.35356	-0.0756513	TLK1	tousled like kinase 1
215077_at	0.82607	6.53e-01	-0.464173	-6.35364	-0.1569592	COL3A1	collagen type III alpha 1 chain
220153_at	0.82607	6.53e-01	0.464144	-6.35366	0.0947461	ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7
200826_at	0.82614	6.53e-01	-0.463964	-6.35375	-0.0490159	SNRPD2	small nuclear ribonucleoprotein D2 polypeptide
221904_at	0.82614	6.53e-01	0.463903	-6.35378	0.0927848	FAM131A	family with sequence similarity 131 member A
213774_s_at	0.82614	6.53e-01	-0.463898	-6.35378	-0.0330862	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
220519_s_at	0.82617	6.53e-01	0.463811	-6.35382	0.0468664	LIM2	lens intrinsic membrane protein 2
202754_at	0.82635	6.54e-01	0.463553	-6.35395	0.0523585	R3HDM1	R3H domain containing 1
218078_s_at	0.82642	6.54e-01	0.463389	-6.35403	0.0817897	ZDHHC3	zinc finger DHHC-type containing 3
221535_at	0.82642	6.54e-01	0.463364	-6.35404	0.0947652	LSG1	large 60S subunit nuclear export GTPase 1
201652_at	0.82646	6.54e-01	-0.463244	-6.3541	-0.0377989	COPS5	COP9 signalosome subunit 5
211320_s_at	0.82646	6.54e-01	0.463216	-6.35411	0.0928761	PTPRU	protein tyrosine phosphatase, receptor type U
217812_at	0.82646	6.54e-01	0.463163	-6.35414	0.0456468	YTHDF2	YTH N6-methyladenosine RNA binding protein 2
203628_at	0.82646	6.54e-01	-0.463106	-6.35417	-0.2446908	IGF1R	insulin like growth factor 1 receptor
206711_at	0.82663	6.54e-01	0.462845	-6.35429	0.0301088	TMEM257	transmembrane protein 257
201093_x_at	0.82663	6.54e-01	-0.462808	-6.35431	-0.0454656	SDHA	succinate dehydrogenase complex flavoprotein subunit A
202811_at	0.82668	6.54e-01	0.46269	-6.35437	0.0592427	STAMBP	STAM binding protein
215516_at	0.8267	6.54e-01	-0.462598	-6.35441	-0.0285173	LAMB4	laminin subunit beta 4
214852_x_at	0.8267	6.54e-01	-0.46252	-6.35445	-0.0606936	VPS13A	vacuolar protein sorting 13 homolog A
218665_at	0.8267	6.54e-01	0.462455	-6.35448	0.1482239	FZD4	frizzled class receptor 4
218467_at	0.8267	6.54e-01	0.462453	-6.35448	0.0485103	PSMG2	proteasome assembly chaperone 2
216403_at	0.82672	6.54e-01	0.462374	-6.35452	0.0474881	SP3P	Sp3 transcription factor pseudogene
205204_at	0.82685	6.55e-01	-0.462177	-6.35462	-0.0373593	NMB	neuromedin B
202700_s_at	0.82685	6.55e-01	-0.462129	-6.35464	-0.0605486	TMEM63A	transmembrane protein 63A
210747_at	0.82687	6.55e-01	-0.462052	-6.35468	-0.0378107	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1
219458_s_at	0.82693	6.55e-01	-0.461881	-6.35476	-0.0385696	NSUN3	NOP2/Sun RNA methyltransferase family member 3
203320_at	0.82693	6.55e-01	0.461872	-6.35477	0.0545921	SH2B3	SH2B adaptor protein 3
217112_at	0.82693	6.55e-01	0.461813	-6.3548	0.0507395	PDGFB	platelet derived growth factor subunit B
219803_at	0.82693	6.55e-01	-0.461755	-6.35483	-0.0408093	ANGPTL3	angiopoietin like 3
220089_at	0.82693	6.55e-01	0.461697	-6.35485	0.0344683	L2HGDH	L-2-hydroxyglutarate dehydrogenase
214166_at	0.82693	6.55e-01	-0.461661	-6.35487	-0.0330175	SDHB	succinate dehydrogenase complex iron sulfur subunit B
211677_x_at	0.82693	6.55e-01	-0.461604	-6.3549	-0.1728944	CADM3	cell adhesion molecule 3
214508_x_at	0.82705	6.55e-01	-0.461411	-6.35499	-0.0684626	CREM	cAMP responsive element modulator
202162_s_at	0.82726	6.55e-01	-0.461112	-6.35514	-0.0647811	CNOT8	CCR4-NOT transcription complex subunit 8
202702_at	0.82732	6.55e-01	0.460992	-6.3552	0.0500323	TRIM26	tripartite motif containing 26
