ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
212127_at	0.816694	6.64e-01	4.48e-01	-6.45698	0.05291873	RANGAP1	Ran GTPase activating protein 1
219193_at	0.816728	6.64e-01	-4.48e-01	-6.45703	-0.03287958	WDR70	WD repeat domain 70
207839_s_at	0.816764	6.64e-01	4.48e-01	-6.45708	0.06425711	TMEM8B	transmembrane protein 8B
209931_s_at	0.816764	6.64e-01	-4.48e-01	-6.4571	-0.06278675	MFSD2B///FKBP1B	major facilitator superfamily domain containing 2B///FK506 binding protein 1B
220826_at	0.816804	6.64e-01	-4.48e-01	-6.45716	-0.04904836	TCP10L	t-complex 10-like
205953_at	0.816804	6.64e-01	4.48e-01	-6.45719	0.04618415	LRIG2	leucine rich repeats and immunoglobulin like domains 2
211990_at	0.816804	6.64e-01	-4.48e-01	-6.4572	-0.25268496	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
214061_at	0.81683	6.64e-01	4.48e-01	-6.45723	0.0595639	TBC1D31	TBC1 domain family member 31
213906_at	0.816889	6.64e-01	4.48e-01	-6.45729	0.28507244	MYBL1	MYB proto-oncogene like 1
204342_at	0.816904	6.65e-01	4.48e-01	-6.45733	0.05571004	SLC25A24	solute carrier family 25 member 24
211357_s_at	0.816904	6.65e-01	4.48e-01	-6.45736	0.030207	ALDOB	aldolase, fructose-bisphosphate B
212171_x_at	0.816904	6.65e-01	-4.48e-01	-6.45739	-0.06045459	VEGFA	vascular endothelial growth factor A
201177_s_at	0.816904	6.65e-01	-4.48e-01	-6.4574	-0.04449204	UBA2	ubiquitin like modifier activating enzyme 2
221207_s_at	0.817039	6.65e-01	-4.47e-01	-6.4575	-0.1727372	NBEA	neurobeachin
217293_at	0.817056	6.65e-01	-4.47e-01	-6.45754	-0.05231597		
217209_at	0.817186	6.65e-01	4.47e-01	-6.45764	0.04328544	CEACAM3	carcinoembryonic antigen related cell adhesion molecule 3
213820_s_at	0.817186	6.65e-01	4.47e-01	-6.45766	0.1587031	STARD5	StAR related lipid transfer domain containing 5
211434_s_at	0.817186	6.65e-01	4.47e-01	-6.45769	0.04671267	CCRL2	C-C motif chemokine receptor like 2
213801_x_at	0.817186	6.65e-01	4.47e-01	-6.45771	0.03418288	RPSAP19///RPSAP9///SNORA6///RPSAP58///SNORA62///RPSA	ribosomal protein SA pseudogene 19///ribosomal protein SA pseudogene 9///small nucleolar RNA, H/ACA box 6///ribosomal protein SA pseudogene 58///small nucleolar RNA, H/ACA box 62///ribosomal protein SA
221191_at	0.817273	6.65e-01	-4.47e-01	-6.4578	-0.08199834	STAG3L3	stromal antigen 3-like 3 (pseudogene)
200802_at	0.817273	6.65e-01	4.47e-01	-6.45781	0.06783027	SARS	seryl-tRNA synthetase
210183_x_at	0.817287	6.65e-01	4.47e-01	-6.45785	0.0287749	PNN	pinin, desmosome associated protein
213425_at	0.817287	6.65e-01	4.47e-01	-6.45786	0.12995159	WNT5A	Wnt family member 5A
216994_s_at	0.817333	6.65e-01	-4.46e-01	-6.45791	-0.04863598	RUNX2	runt related transcription factor 2
215225_s_at	0.817341	6.65e-01	-4.46e-01	-6.45795	-0.03785448	GPR17	G protein-coupled receptor 17
212480_at	0.817341	6.65e-01	-4.46e-01	-6.45797	-0.04548409	SPECC1L	sperm antigen with calponin homology and coiled-coil domains 1 like
211221_at	0.817355	6.66e-01	4.46e-01	-6.458	0.04190381	TADA3	transcriptional adaptor 3
215543_s_at	0.81755	6.66e-01	-4.46e-01	-6.45813	-0.05781584	LARGE1	LARGE xylosyl- and glucuronyltransferase 1
215988_s_at	0.8176	6.66e-01	4.46e-01	-6.45821	0.0414647	DLG1	discs large MAGUK scaffold protein 1
209431_s_at	0.8176	6.66e-01	4.46e-01	-6.45824	0.06845176	PATZ1	POZ/BTB and AT hook containing zinc finger 1
207008_at	0.8176	6.66e-01	4.46e-01	-6.45824	0.02615106	CXCR2	C-X-C motif chemokine receptor 2
220018_at	0.8176	6.66e-01	4.46e-01	-6.45826	0.04175657	CBLL1	Cbl proto-oncogene like 1
216752_at	0.817671	6.66e-01	-4.46e-01	-6.45833	-0.0310097	PIK3R4	phosphoinositide-3-kinase regulatory subunit 4
220805_at	0.817671	6.66e-01	-4.45e-01	-6.45836	-0.03605831	HRH2	histamine receptor H2
215824_at	0.817671	6.66e-01	-4.45e-01	-6.45838	-0.06227262		
219013_at	0.81769	6.66e-01	-4.45e-01	-6.45841	-0.05092137	GALNT11	polypeptide N-acetylgalactosaminyltransferase 11
221721_s_at	0.818039	6.66e-01	-4.45e-01	-6.45866	-0.04349724	LZTS1	leucine zipper tumor suppressor 1
220295_x_at	0.818039	6.67e-01	-4.45e-01	-6.45867	-0.12671383	DEPDC1	DEP domain containing 1
215639_at	0.818039	6.67e-01	4.45e-01	-6.45868	0.03631836	SH2D3C	SH2 domain containing 3C
211079_s_at	0.818053	6.67e-01	-4.45e-01	-6.45871	-0.05176517	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A
211554_s_at	0.818227	6.67e-01	4.44e-01	-6.45887	0.04777802	APAF1	apoptotic peptidase activating factor 1
216623_x_at	0.818227	6.67e-01	-4.44e-01	-6.45887	-0.02693236	TOX3	TOX high mobility group box family member 3
214394_x_at	0.818227	6.67e-01	4.44e-01	-6.45888	0.05174901	EEF1D	eukaryotic translation elongation factor 1 delta
218214_at	0.818718	6.67e-01	4.44e-01	-6.45918	0.03272483	ATG101	autophagy related 101
210690_at	0.818852	6.67e-01	-4.44e-01	-6.45928	-0.03100368	KLRC4	killer cell lectin like receptor C4
206435_at	0.819102	6.68e-01	4.43e-01	-6.45944	0.06043231	B4GALNT1	beta-1,4-N-acetyl-galactosaminyltransferase 1
202857_at	0.81923	6.68e-01	4.43e-01	-6.45953	0.05160771	CNPY2	canopy FGF signaling regulator 2
212296_at	0.819408	6.68e-01	-4.43e-01	-6.45966	-0.04411931	PSMD14	proteasome 26S subunit, non-ATPase 14
205398_s_at	0.819441	6.68e-01	-4.43e-01	-6.45972	-0.09372467	SMAD3	SMAD family member 3
221499_s_at	0.819441	6.68e-01	-4.43e-01	-6.45975	-0.05027038	STX16	syntaxin 16
201603_at	0.819441	6.68e-01	-4.43e-01	-6.45975	-0.08169625	PPP1R12A	protein phosphatase 1 regulatory subunit 12A
217541_x_at	0.819701	6.68e-01	-4.42e-01	-6.45992	-0.04899872	ZNF816-ZNF321P///ZNF816	ZNF816-ZNF321P readthrough///zinc finger protein 816
208617_s_at	0.819733	6.68e-01	-4.42e-01	-6.45996	-0.04106816	PTP4A2	protein tyrosine phosphatase type IVA, member 2
210942_s_at	0.819762	6.68e-01	4.42e-01	-6.46	0.15145482	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
210432_s_at	0.819953	6.69e-01	-4.42e-01	-6.46013	-0.04110299	SCN3A	sodium voltage-gated channel alpha subunit 3
209159_s_at	0.819973	6.69e-01	4.42e-01	-6.46016	0.0742677	NDRG4	NDRG family member 4
220391_at	0.820001	6.69e-01	-4.42e-01	-6.4602	-0.05518093	ZBTB3	zinc finger and BTB domain containing 3
210439_at	0.820107	6.69e-01	-4.41e-01	-6.46031	-0.02899967	ICOS	inducible T-cell costimulator
215355_at	0.820107	6.69e-01	4.41e-01	-6.46031	0.03867575	POU2F3	POU class 2 homeobox 3
218471_s_at	0.820152	6.69e-01	4.41e-01	-6.4604	0.0362992	BBS1	Bardet-Biedl syndrome 1
204949_at	0.820152	6.69e-01	4.41e-01	-6.46041	0.04612515	ICAM3	intercellular adhesion molecule 3
207422_at	0.820152	6.69e-01	-4.41e-01	-6.46041	-0.03556742	ADAM20	ADAM metallopeptidase domain 20
216911_s_at	0.820168	6.69e-01	4.41e-01	-6.46044	0.04922639	HIC2	hypermethylated in cancer 2
212417_at	0.820308	6.69e-01	-4.41e-01	-6.46054	-0.10268329	SCAMP1	secretory carrier membrane protein 1
218467_at	0.820323	6.69e-01	-4.41e-01	-6.46058	-0.05167384	PSMG2	proteasome assembly chaperone 2
210501_x_at	0.820688	6.70e-01	4.40e-01	-6.4608	0.03823854	EIF3K	eukaryotic translation initiation factor 3 subunit K
215843_s_at	0.820828	6.70e-01	4.40e-01	-6.4609	0.04009756	TLL2	tolloid like 2
212502_at	0.82086	6.70e-01	4.40e-01	-6.46095	0.06076463	ADO	2-aminoethanethiol dioxygenase
216771_at	0.82086	6.70e-01	4.40e-01	-6.46097	0.04038806	LOC101926997	uncharacterized LOC101926997
211987_at	0.820974	6.70e-01	-4.40e-01	-6.4611	-0.05470659	TOP2B	topoisomerase (DNA) II beta
210599_at	0.820974	6.70e-01	-4.40e-01	-6.4611	-0.02828048	ZNF614	zinc finger protein 614
206527_at	0.820974	6.70e-01	4.40e-01	-6.46112	0.05557649	ABAT	4-aminobutyrate aminotransferase
221537_at	0.820974	6.70e-01	-4.40e-01	-6.46113	-0.05251523	PLXNA1	plexin A1
212220_at	0.820978	6.70e-01	4.40e-01	-6.46116	0.11184916	PSME4	proteasome activator subunit 4
208942_s_at	0.820978	6.70e-01	-4.39e-01	-6.46118	-0.05212015	SEC62	SEC62 homolog, preprotein translocation factor
210687_at	0.821017	6.70e-01	-4.39e-01	-6.46123	-0.09977888	CPT1A	carnitine palmitoyltransferase 1A
203709_at	0.821106	6.70e-01	4.39e-01	-6.4613	0.05230473	PHKG2	phosphorylase kinase catalytic subunit gamma 2
203607_at	0.821136	6.70e-01	4.39e-01	-6.46134	0.11548673	INPP5F	inositol polyphosphate-5-phosphatase F
213538_at	0.821256	6.71e-01	-4.39e-01	-6.46143	-0.04329364	SON	SON DNA binding protein
203538_at	0.821268	6.71e-01	4.39e-01	-6.46146	0.03955974	CAMLG	calcium modulating ligand
219295_s_at	0.821315	6.71e-01	4.39e-01	-6.46151	0.24311923	PCOLCE2	procollagen C-endopeptidase enhancer 2
206255_at	0.821335	6.71e-01	-4.39e-01	-6.46155	-0.03238343	BLK	BLK proto-oncogene, Src family tyrosine kinase
216434_at	0.821387	6.71e-01	-4.39e-01	-6.4616	-0.04446554	TTC38	tetratricopeptide repeat domain 38
204139_x_at	0.821459	6.71e-01	4.38e-01	-6.46167	0.05850177	MZF1	myeloid zinc finger 1
218580_x_at	0.821479	6.71e-01	4.38e-01	-6.4617	0.03545307	AURKAIP1	aurora kinase A interacting protein 1
213975_s_at	0.821525	6.71e-01	-4.38e-01	-6.46175	-0.02883632	LYZ	lysozyme
53720_at	0.821662	6.71e-01	4.38e-01	-6.46187	0.04104026	C19orf66	chromosome 19 open reading frame 66
222305_at	0.821662	6.71e-01	-4.38e-01	-6.46187	-0.09222732	HK2	hexokinase 2
208814_at	0.821685	6.71e-01	-4.38e-01	-6.46191	-0.09827054	HSPA4	heat shock protein family A (Hsp70) member 4
213449_at	0.821794	6.71e-01	-4.38e-01	-6.46199	-0.08100309	POP1	POP1 homolog, ribonuclease P/MRP subunit
206037_at	0.821915	6.72e-01	4.38e-01	-6.46208	0.0511363	KYAT1	kynurenine aminotransferase 1
212758_s_at	0.821953	6.72e-01	4.37e-01	-6.46213	0.08875699	ZEB1	zinc finger E-box binding homeobox 1
203071_at	0.822482	6.72e-01	-4.37e-01	-6.46244	-0.09354287	MIR6872///SEMA3B	microRNA 6872///semaphorin 3B
217703_x_at	0.822548	6.72e-01	4.37e-01	-6.4625	0.0609121		
203616_at	0.822565	6.72e-01	4.37e-01	-6.46254	0.0455379	POLB	DNA polymerase beta
209668_x_at	0.822565	6.72e-01	-4.37e-01	-6.46256	-0.03641278	CES2	carboxylesterase 2
201758_at	0.822676	6.72e-01	-4.36e-01	-6.46266	-0.02843212	TSG101	tumor susceptibility 101
207816_at	0.822676	6.72e-01	4.36e-01	-6.46267	0.04126568	LALBA	lactalbumin alpha
205148_s_at	0.822794	6.73e-01	4.36e-01	-6.46278	0.03775873	CLCN4	chloride voltage-gated channel 4
210006_at	0.822794	6.73e-01	-4.36e-01	-6.46278	-0.07401382	ABHD14A///ACY1	abhydrolase domain containing 14A///aminoacylase 1
222364_at	0.822836	6.73e-01	4.36e-01	-6.46283	0.12074313	SLC44A1	solute carrier family 44 member 1
210068_s_at	0.822956	6.73e-01	4.36e-01	-6.46292	0.03899984	AQP4	aquaporin 4
210562_at	0.823095	6.73e-01	4.36e-01	-6.46302	0.03959029	GREB1	growth regulation by estrogen in breast cancer 1
212412_at	0.823104	6.73e-01	4.35e-01	-6.46305	0.22442568	PDLIM5	PDZ and LIM domain 5
201158_at	0.823104	6.73e-01	-4.35e-01	-6.46307	-0.03541122	NMT1	N-myristoyltransferase 1
205037_at	0.823107	6.73e-01	4.35e-01	-6.46314	0.0468871	IFT27	intraflagellar transport 27
204708_at	0.823107	6.73e-01	4.35e-01	-6.46314	0.05915397	MAPK4	mitogen-activated protein kinase 4
218535_s_at	0.823107	6.73e-01	-4.35e-01	-6.46315	-0.04614605	RIOK2	RIO kinase 2
213735_s_at	0.82314	6.73e-01	4.35e-01	-6.46319	0.0450725	COX5B	cytochrome c oxidase subunit 5B
207568_at	0.823349	6.73e-01	4.35e-01	-6.46333	0.026451	CHRNA6	cholinergic receptor nicotinic alpha 6 subunit
213097_s_at	0.823435	6.74e-01	4.35e-01	-6.4634	0.05535383	DNAJC2	DnaJ heat shock protein family (Hsp40) member C2
215353_at	0.823504	6.74e-01	4.35e-01	-6.46346	0.04320647	GIMAP5	GTPase, IMAP family member 5
203259_s_at	0.823504	6.74e-01	4.34e-01	-6.46351	0.05453378	HDDC2	HD domain containing 2
213259_s_at	0.823504	6.74e-01	4.34e-01	-6.46351	0.04078345	SARM1	sterile alpha and TIR motif containing 1
203894_at	0.823504	6.74e-01	4.34e-01	-6.46353	0.06062573	TUBG2	tubulin gamma 2
222383_s_at	0.823589	6.74e-01	-4.34e-01	-6.4636	-0.05074374	ALOXE3	arachidonate lipoxygenase 3
202039_at	0.82364	6.74e-01	4.34e-01	-6.46371	0.06891739	MYO18A///TIAF1	myosin XVIIIA///TGFB1-induced anti-apoptotic factor 1
219353_at	0.82364	6.74e-01	-4.34e-01	-6.46376	-0.06579316	NHLRC2	NHL repeat containing 2
209304_x_at	0.82364	6.74e-01	4.34e-01	-6.46378	0.08085832	GADD45B	growth arrest and DNA damage inducible beta
204808_s_at	0.82364	6.74e-01	4.34e-01	-6.4638	0.06377216	TMEM5	transmembrane protein 5
212638_s_at	0.82364	6.74e-01	4.34e-01	-6.46381	0.03096377	WWP1	WW domain containing E3 ubiquitin protein ligase 1
210052_s_at	0.82364	6.74e-01	4.34e-01	-6.46383	0.13960534	TPX2	TPX2, microtubule nucleation factor
207728_at	0.82364	6.74e-01	-4.34e-01	-6.46383	-0.04638469	ATF7IP	activating transcription factor 7 interacting protein
217114_at	0.82364	6.74e-01	-4.34e-01	-6.46386	-0.03425624	LOC101929240///SNRNP200	U5 small nuclear ribonucleoprotein 200 kDa helicase pseudogene///small nuclear ribonucleoprotein U5 subunit 200
206214_at	0.82364	6.74e-01	4.34e-01	-6.46386	0.03294438	PLA2G7	phospholipase A2 group VII
201079_at	0.82364	6.74e-01	-4.34e-01	-6.46387	-0.15587306	SYNGR2	synaptogyrin 2
204202_at	0.82364	6.74e-01	-4.34e-01	-6.4639	-0.05162485	IQCE	IQ motif containing E
221503_s_at	0.823751	6.74e-01	-4.33e-01	-6.46399	-0.07296856	KPNA3	karyopherin subunit alpha 3
219918_s_at	0.823751	6.75e-01	4.33e-01	-6.46401	0.19768238	ASPM	abnormal spindle microtubule assembly
205041_s_at	0.824008	6.75e-01	-4.33e-01	-6.46418	-0.03206365	ORM2///ORM1	orosomucoid 2///orosomucoid 1
202167_s_at	0.824008	6.75e-01	-4.33e-01	-6.46419	-0.03666297	MMS19	MMS19 homolog, cytosolic iron-sulfur assembly component
212226_s_at	0.824504	6.75e-01	-4.32e-01	-6.46451	-0.13606653	PLPP3	phospholipid phosphatase 3
210118_s_at	0.824504	6.75e-01	4.32e-01	-6.46453	0.04511796	IL1A	interleukin 1 alpha
220835_s_at	0.824504	6.75e-01	-4.32e-01	-6.46453	-0.03924081	ZNF407	zinc finger protein 407
221583_s_at	0.824578	6.75e-01	-4.32e-01	-6.46461	-0.09412468	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
218789_s_at	0.824578	6.75e-01	4.32e-01	-6.46462	0.08912279	C11orf71	chromosome 11 open reading frame 71
211207_s_at	0.824581	6.75e-01	4.32e-01	-6.46465	0.03050335	ACSL6	acyl-CoA synthetase long-chain family member 6
221991_at	0.824581	6.76e-01	4.32e-01	-6.46467	0.03560279	NXPH3	neurexophilin 3
206516_at	0.824651	6.76e-01	-4.32e-01	-6.46475	-0.03290736	MIR4321///AMH	microRNA 4321///anti-Mullerian hormone
213260_at	0.824651	6.76e-01	-4.32e-01	-6.46476	-0.07593401	FOXC1	forkhead box C1
215444_s_at	0.824656	6.76e-01	4.32e-01	-6.46484	0.04258751	TRIM31	tripartite motif containing 31
208291_s_at	0.824656	6.76e-01	4.32e-01	-6.46485	0.03444752	TH	tyrosine hydroxylase
209234_at	0.824656	6.76e-01	-4.32e-01	-6.46485	-0.0669662	KIF1B	kinesin family member 1B
221489_s_at	0.824656	6.76e-01	-4.32e-01	-6.46486	-0.0889717	SPRY4	sprouty RTK signaling antagonist 4
214039_s_at	0.824681	6.76e-01	4.31e-01	-6.46489	0.05509545	LAPTM4B	lysosomal protein transmembrane 4 beta
216895_at	0.824763	6.76e-01	-4.31e-01	-6.46497	-0.02972238	GABRG3	gamma-aminobutyric acid type A receptor gamma3 subunit
203052_at	0.824763	6.76e-01	4.31e-01	-6.46499	0.16025091	C2	complement component 2
217168_s_at	0.824971	6.76e-01	-4.31e-01	-6.46512	-0.08602491	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1
203408_s_at	0.825003	6.76e-01	-4.31e-01	-6.46516	-0.12389295	SATB1	SATB homeobox 1
215009_s_at	0.825134	6.76e-01	4.31e-01	-6.46527	0.08425368	THAP9-AS1	THAP9 antisense RNA 1
202879_s_at	0.825134	6.76e-01	4.31e-01	-6.46528	0.03600722	CYTH1	cytohesin 1
211934_x_at	0.825191	6.77e-01	4.30e-01	-6.46535	0.05123858	GANAB	glucosidase II alpha subunit
206191_at	0.825191	6.77e-01	4.30e-01	-6.46536	0.04548208	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3
209926_at	0.825206	6.77e-01	4.30e-01	-6.46539	0.03836051	BORCS8	BLOC-1 related complex subunit 8
220704_at	0.825362	6.77e-01	-4.30e-01	-6.4655	-0.03757328	IKZF1	IKAROS family zinc finger 1
221893_s_at	0.825485	6.77e-01	4.30e-01	-6.4656	0.045139	ADCK2	aarF domain containing kinase 2
214551_s_at	0.825485	6.77e-01	4.30e-01	-6.46561	0.03017889	CD7	CD7 molecule
213855_s_at	0.825599	6.77e-01	4.30e-01	-6.46572	0.02803557	LIPE	lipase E, hormone sensitive type
200006_at	0.825599	6.77e-01	4.30e-01	-6.46575	0.03128184	PARK7	Parkinsonism associated deglycase
201666_at	0.825599	6.77e-01	-4.30e-01	-6.46575	-0.05157295	TIMP1	TIMP metallopeptidase inhibitor 1
216626_at	0.825738	6.77e-01	4.29e-01	-6.46587	0.0421375		
219970_at	0.825738	6.77e-01	4.29e-01	-6.46587	0.07981721	GIPC2	GIPC PDZ domain containing family member 2
204310_s_at	0.825936	6.78e-01	4.29e-01	-6.46601	0.04897747	NPR2	natriuretic peptide receptor 2
210936_at	0.825936	6.78e-01	4.29e-01	-6.46602	0.04503468	WDR1	WD repeat domain 1
213678_at	0.826173	6.78e-01	4.29e-01	-6.46617	0.03600285	TMEM151B	transmembrane protein 151B
222023_at	0.826213	6.78e-01	-4.29e-01	-6.46622	-0.05102626	AKAP13	A-kinase anchoring protein 13
222131_x_at	0.826256	6.78e-01	4.28e-01	-6.46627	0.04713524	RHOT2	ras homolog family member T2
216688_at	0.826277	6.78e-01	4.28e-01	-6.46633	0.03002386		
213947_s_at	0.826277	6.78e-01	4.28e-01	-6.46633	0.03791198	NUP210	nucleoporin 210
201811_x_at	0.826277	6.78e-01	4.28e-01	-6.46635	0.10680952	SH3BP5	SH3 domain binding protein 5
206133_at	0.826317	6.78e-01	-4.28e-01	-6.46639	-0.09241491	XAF1	XIAP associated factor 1
211110_s_at	0.826378	6.78e-01	4.28e-01	-6.46645	0.13327448	AR	androgen receptor
216834_at	0.826419	6.78e-01	-4.28e-01	-6.4665	-0.03117717	RGS1	regulator of G-protein signaling 1
206102_at	0.826431	6.78e-01	4.28e-01	-6.46656	0.11275982	GINS1	GINS complex subunit 1
216823_at	0.826431	6.78e-01	4.28e-01	-6.46657	0.02964568	SNORD73A///RPS3A	small nucleolar RNA, C/D box 73A///ribosomal protein S3A
220793_at	0.826431	6.78e-01	4.28e-01	-6.46657	0.02861767	SAGE1	sarcoma antigen 1
204485_s_at	0.826466	6.79e-01	-4.28e-01	-6.46665	-0.21240587	TOM1L1	target of myb1 like 1 membrane trafficking protein
205901_at	0.826466	6.79e-01	4.28e-01	-6.46665	0.04186295	PNOC	prepronociceptin
210771_at	0.826466	6.79e-01	4.28e-01	-6.46668	0.04593799	PPARA	peroxisome proliferator activated receptor alpha
214345_at	0.826466	6.79e-01	4.28e-01	-6.46669	0.04642929		
218730_s_at	0.826497	6.79e-01	4.27e-01	-6.46673	0.05882015	OGN	osteoglycin
214703_s_at	0.826553	6.79e-01	-4.27e-01	-6.46678	-0.03896557	MAN2B2	mannosidase alpha class 2B member 2
202889_x_at	0.826723	6.79e-01	-4.27e-01	-6.4669	-0.12803459	MAP7	microtubule associated protein 7
207985_at	0.826803	6.79e-01	-4.27e-01	-6.46696	-0.03816135		
215391_at	0.826822	6.79e-01	4.27e-01	-6.467	0.03292298	MAP1A	microtubule associated protein 1A
212122_at	0.826825	6.79e-01	-4.27e-01	-6.46702	-0.05468903	RHOQ	ras homolog family member Q
205671_s_at	0.826954	6.79e-01	4.27e-01	-6.46712	0.04602579	HLA-DOB	major histocompatibility complex, class II, DO beta
217514_at	0.826978	6.79e-01	-4.26e-01	-6.46717	-0.02967784	ST8SIA5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5
220501_at	0.826978	6.79e-01	4.26e-01	-6.46718	0.03616594	ACTL7A	actin like 7A
202233_s_at	0.827109	6.80e-01	-4.26e-01	-6.46727	-0.02626838	UQCRHL///UQCRH	ubiquinol-cytochrome c reductase hinge protein like///ubiquinol-cytochrome c reductase hinge protein
210372_s_at	0.827116	6.80e-01	-4.26e-01	-6.46731	-0.33467282	TPD52L1	tumor protein D52-like 1
207047_s_at	0.827116	6.80e-01	-4.26e-01	-6.46732	-0.03549568	CLCNKB///CLCNKA	chloride voltage-gated channel Kb///chloride voltage-gated channel Ka
220663_at	0.827185	6.80e-01	4.26e-01	-6.46738	0.04682351	IL1RAPL1	interleukin 1 receptor accessory protein like 1
209048_s_at	0.827354	6.80e-01	-4.26e-01	-6.4675	-0.07229077	ZMYND8	zinc finger MYND-type containing 8
201898_s_at	0.827524	6.80e-01	-4.26e-01	-6.46761	-0.03653597	UBE2A	ubiquitin conjugating enzyme E2 A
221488_s_at	0.827598	6.80e-01	4.25e-01	-6.46767	0.04796413	CUTA	cutA divalent cation tolerance homolog
218226_s_at	0.827636	6.80e-01	-4.25e-01	-6.46773	-0.02625037	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4
213739_at	0.827636	6.80e-01	-4.25e-01	-6.46774	-0.04194661	LOC103344931	uncharacterized LOC103344931
213509_x_at	0.827683	6.80e-01	-4.25e-01	-6.4678	-0.04282189	CES2	carboxylesterase 2
214087_s_at	0.827683	6.80e-01	-4.25e-01	-6.46781	-0.03322347	MYBPC1	myosin binding protein C, slow type
213952_s_at	0.827815	6.81e-01	4.25e-01	-6.46791	0.04130315	ALOX5	arachidonate 5-lipoxygenase
207820_at	0.82782	6.81e-01	-4.25e-01	-6.46793	-0.04423923	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide
214833_at	0.827892	6.81e-01	-4.25e-01	-6.46799	-0.08167237	TMEM63A	transmembrane protein 63A
204483_at	0.827905	6.81e-01	4.25e-01	-6.46804	0.0504154	ENO3	enolase 3
200774_at	0.827905	6.81e-01	4.25e-01	-6.46806	0.02562675	FAM120A	family with sequence similarity 120A
219864_s_at	0.827905	6.81e-01	-4.24e-01	-6.46807	-0.04519834	RCAN3	RCAN family member 3
210269_s_at	0.827966	6.81e-01	-4.24e-01	-6.46813	-0.05102032	AKAP17A	A-kinase anchoring protein 17A
221203_s_at	0.827966	6.81e-01	-4.24e-01	-6.46815	-0.08417658	YEATS2	YEATS domain containing 2
207124_s_at	0.828182	6.81e-01	-4.24e-01	-6.46829	-0.07863424	GNB5	G protein subunit beta 5
203903_s_at	0.828221	6.81e-01	4.24e-01	-6.46835	0.17814915	HEPH	hephaestin
203322_at	0.828221	6.81e-01	4.24e-01	-6.46838	0.03985501	ADNP2	ADNP homeobox 2
211725_s_at	0.828221	6.81e-01	4.24e-01	-6.46838	0.06162269	BID	BH3 interacting domain death agonist
207881_at	0.828394	6.81e-01	4.24e-01	-6.4685	0.02701542		
206434_at	0.828614	6.82e-01	-4.23e-01	-6.46865	-0.03133863	SPOCK3	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 3
205257_s_at	0.828614	6.82e-01	-4.23e-01	-6.46866	-0.16241858	AMPH	amphiphysin
201831_s_at	0.828707	6.82e-01	4.23e-01	-6.46873	0.07519947	USO1	USO1 vesicle transport factor
208469_s_at	0.828777	6.82e-01	-4.23e-01	-6.46881	-0.04078471	PPT2-EGFL8///EGFL8///PPT2	PPT2-EGFL8 readthrough (NMD candidate)///EGF like domain multiple 8///palmitoyl-protein thioesterase 2
